2.236000000000000000e+03,2.017000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.190166599999999875e+01,-1.066511069999999961e+02,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+02,2.016000000000000000e+03,2.000000000000000000e+02
1.837000000000000000e+03,2.018000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,5.900000000000000000e+01,3.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.052805499999999839e+01,-8.643888800000000572e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+02,3.300000000000000000e+03,2.013000000000000000e+03,1.000000000000000000e+02
2.256000000000000000e+03,2.019000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,6.600000000000000000e+01,4.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.937777699999999825e+01,-9.847638700000000256e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.239000000000000000e+03,4.128000000000000000e+03,2.010000000000000000e+03,2.450000000000000000e+02
1.415000000000000000e+03,2.015000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.300000000000000000e+01,6.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917999999999999972e+01,-8.105805200000000355e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,3.195000000000000000e+03,2.009000000000000000e+03,1.800000000000000000e+02
2.037000000000000000e+03,2.017000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.575222300000000075e+01,-7.886444000000000187e+01,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.450000000000000000e+03,2.009000000000000000e+03,1.900000000000000000e+02
1.715000000000000000e+03,2.018000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.900000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.627194500000000232e+01,-1.159952770000000015e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,4.081000000000000000e+03,2.008000000000000000e+03,6.500000000000000000e+01
1.415000000000000000e+03,2.015000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.300000000000000000e+01,6.300000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917999999999999972e+01,-8.105805200000000355e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,3.195000000000000000e+03,2.007000000000000000e+03,1.800000000000000000e+02
1.353000000000000000e+03,2.018000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915861100000000050e+01,-8.108499899999999627e+01,4.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,3.195000000000000000e+03,2.007000000000000000e+03,2.000000000000000000e+02
2.200000000000000000e+03,2.013000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+01,5.400000000000000000e+01,1.900000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.331905700000000081e+01,-1.118704070000000002e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,4.870000000000000000e+03,2.003000000000000000e+03,2.600000000000000000e+02
2.100000000000000000e+03,2.014000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,8.200000000000000000e+01,4.800000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.573610999999999649e+01,-7.892277500000000146e+01,2.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.950000000000000000e+03,1.965000000000000000e+03,9.000000000000000000e+01
2.100000000000000000e+03,2.014000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.949944299999999942e+01,-1.187488859999999988e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.703000000000000000e+03,1.948000000000000000e+03,8.500000000000000000e+01
1.720000000000000000e+03,2.013000000000000000e+03,2.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.200000000000000000e+01,2.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.689611000000000018e+01,-1.140494460000000032e+02,2.000000000000000000e+00,1.000000000000000000e+00,4.220000076000000178e+01,5.121000000000000000e+03,1.946000000000000000e+03,7.500000000000000000e+01
2.000000000000000000e+03,2.016000000000000000e+03,2.300000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,6.800000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.272138900000000206e+01,-8.259638900000000206e+01,4.000000000000000000e+00,1.000000000000000000e+00,9.400000000000000000e+01,3.100000000000000000e+03,1.978000000000000000e+03,2.000000000000000000e+02
1.445000000000000000e+03,2.021000000000000000e+03,2.100000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.858555599999999686e+01,-7.706777800000000411e+01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,3.740000000000000000e+03,1.967000000000000000e+03,1.000000000000000000e+02
1.904000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+01,7.300000000000000000e+01,6.100000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.383333199999999863e+01,-1.165000000000000000e+02,9.000000000000000000e+00,2.000000000000000000e+00,1.410000000000000000e+02,1.000100000000000000e+04,2.012000000000000000e+03,3.360000000000000000e+03
1.904000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+04,2.000000000000000000e+04,1.000000000000000000e+01,7.300000000000000000e+01,6.100000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.383333199999999863e+01,-1.165000000000000000e+02,9.000000000000000000e+00,2.000000000000000000e+00,1.410000000000000000e+02,1.000100000000000000e+04,2.012000000000000000e+03,3.360000000000000000e+03
5.000000000000000000e+00,2.015000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,8.600000000000000000e+01,4.100000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.751194300000000226e+01,-1.222494429999999994e+02,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.600000000000000000e+03,2.007000000000000000e+03,1.000000000000000000e+02
1.830000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,5.500000000000000000e+01,5.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.375694200000000222e+01,-1.172216640000000041e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+03,2.006000000000000000e+03,6.500000000000000000e+01
1.930000000000000000e+03,2.017000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,3.700000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.950777800000000184e+01,-7.640666899999999373e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,2.200000000000000000e+03,2.006000000000000000e+03,1.450000000000000000e+02
1.736000000000000000e+03,2.018000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00,9.700000000000000000e+01,5.700000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.266999799999999965e+01,-1.145933299999999946e+02,4.000000000000000000e+00,1.000000000000000000e+00,9.100000000000000000e+01,9.240000000000000000e+03,1.995000000000000000e+03,2.000000000000000000e+02
1.220000000000000000e+03,2.022000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+01,5.200000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.764234599999999986e+01,-8.252016899999999566e+01,2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,3.120000000000000000e+03,1.986000000000000000e+03,1.500000000000000000e+02
1.900000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,6.400000000000000000e+01,3.600000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.517111200000000082e+01,-1.200530540000000030e+02,4.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,8.000000000000000000e+02,1.979000000000000000e+03,3.100000000000000000e+02
2.120000000000000000e+03,2.014000000000000000e+03,2.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01,7.300000000000000000e+01,5.900000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.749007000000000289e+01,-1.222594289999999972e+02,6.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,2.600000000000000000e+03,1.977000000000000000e+03,3.000000000000000000e+02
